Rank,Club,Country,Level,Elo,From,To
None,Basel,SUI,1,1549.37585449,1970-10-05,1970-10-11
None,Basel,SUI,1,1555.22265625,1970-10-12,1970-10-21
None,Basel,SUI,1,1547.94396973,1970-10-22,1970-10-25
None,Basel,SUI,1,1537.26818848,1970-10-26,1970-11-04
None,Basel,SUI,1,1534.07507324,1970-11-05,1970-11-08
None,Basel,SUI,1,1536.24377441,1970-11-09,1970-11-22
None,Basel,SUI,1,1550.03674316,1970-11-23,1970-12-06
None,Basel,SUI,1,1543.61816406,1970-12-07,1971-03-07
None,Basel,SUI,1,1550.3190918,1971-03-08,1971-03-14
None,Basel,SUI,1,1543.79638672,1971-03-15,1971-03-28
None,Basel,SUI,1,1547.12744141,1971-03-29,1971-04-04
None,Basel,SUI,1,1549.87756348,1971-04-05,1971-04-18
None,Basel,SUI,1,1551.92138672,1971-04-19,1971-04-25
None,Basel,SUI,1,1551.88647461,1971-04-26,1971-05-02
None,Basel,SUI,1,1554.16210938,1971-05-03,1971-05-16
None,Basel,SUI,1,1560.76550293,1971-05-17,1971-05-23
None,Basel,SUI,1,1565.29016113,1971-05-24,1971-05-26
None,Basel,SUI,1,1568.84838867,1971-05-27,1971-05-31
None,Basel,SUI,1,1571.85070801,1971-06-01,1971-06-06
None,Basel,SUI,1,1574.09130859,1971-06-07,1971-08-15
None,Basel,SUI,1,1565.70581055,1971-08-16,1971-08-22
None,Basel,SUI,1,1573.38964844,1971-08-23,1971-08-29
None,Basel,SUI,1,1567.46740723,1971-08-30,1971-09-05
None,Basel,SUI,1,1571.56530762,1971-09-06,1971-09-12
None,Basel,SUI,1,1565.5826416,1971-09-13,1971-09-15
None,Basel,SUI,1,1553.41552734,1971-09-16,1971-09-20
None,Basel,SUI,1,1558.3807373,1971-09-21,1971-09-29
None,Basel,SUI,1,1558.22790527,1971-09-30,1971-10-03
None,Basel,SUI,1,1561.20092773,1971-10-04,1971-10-06
None,Basel,SUI,1,1555.38439941,1971-10-07,1971-10-17
None,Basel,SUI,1,1563.11047363,1971-10-18,1971-10-20
None,Basel,SUI,1,1561.40930176,1971-10-21,1971-10-31
None,Basel,SUI,1,1564.35095215,1971-11-01,1971-11-03
None,Basel,SUI,1,1564.00610352,1971-11-04,1971-11-14
None,Basel,SUI,1,1566.39282227,1971-11-15,1971-11-28
None,Basel,SUI,1,1560.09448242,1971-11-29,1971-12-05
None,Basel,SUI,1,1560.37280273,1971-12-06,1972-03-05
None,Basel,SUI,1,1564.85314941,1972-03-06,1972-03-19
None,Basel,SUI,1,1568.65222168,1972-03-20,1972-03-26
None,Basel,SUI,1,1570.26538086,1972-03-27,1972-04-09
None,Basel,SUI,1,1579.47033691,1972-04-10,1972-04-16
None,Basel,SUI,1,1581.75317383,1972-04-17,1972-04-23
None,Basel,SUI,1,1589.83251953,1972-04-24,1972-04-30
None,Basel,SUI,1,1591.28967285,1972-05-01,1972-05-07
None,Basel,SUI,1,1589.87548828,1972-05-08,1972-05-14
None,Basel,SUI,1,1591.72668457,1972-05-15,1972-05-22
None,Basel,SUI,1,1595.62243652,1972-05-23,1972-05-28
None,Basel,SUI,1,1596.43762207,1972-05-29,1972-05-31
100,Basel,SUI,1,1596.43762207,1972-06-01,1972-06-03
None,Basel,SUI,1,1596.43762207,1972-06-04,1972-06-04
None,Basel,SUI,1,1577.82788086,1972-06-05,1972-06-11
None,Basel,SUI,1,1585.0246582,1972-06-12,1972-08-13
None,Basel,SUI,1,1569.26916504,1972-08-14,1972-08-20
None,Basel,SUI,1,1554.54443359,1972-08-21,1972-08-23
None,Basel,SUI,1,1554.28088379,1972-08-24,1972-08-27
None,Basel,SUI,1,1547.65600586,1972-08-28,1972-09-03
None,Basel,SUI,1,1550.55895996,1972-09-04,1972-09-10
None,Basel,SUI,1,1552.23010254,1972-09-11,1972-09-13
None,Basel,SUI,1,1552.6697998,1972-09-14,1972-09-18
None,Basel,SUI,1,1562.74609375,1972-09-19,1972-09-24
None,Basel,SUI,1,1567.05847168,1972-09-25,1972-09-27
None,Basel,SUI,1,1560.6685791,1972-09-28,1972-10-01
None,Basel,SUI,1,1561.41992188,1972-10-02,1972-10-08
None,Basel,SUI,1,1553.22094727,1972-10-09,1972-10-15
None,Basel,SUI,1,1556.1229248,1972-10-16,1972-10-25
None,Basel,SUI,1,1544.70373535,1972-10-26,1972-10-29
None,Basel,SUI,1,1548.66589355,1972-10-30,1972-11-08
None,Basel,SUI,1,1548.81030273,1972-11-09,1972-11-19
None,Basel,SUI,1,1552.43432617,1972-11-20,1972-12-03
None,Basel,SUI,1,1540.86230469,1972-12-04,1973-03-04
None,Basel,SUI,1,1545.14599609,1973-03-05,1973-03-11
None,Basel,SUI,1,1542.08764648,1973-03-12,1973-03-18
None,Basel,SUI,1,1543.95202637,1973-03-19,1973-04-01
None,Basel,SUI,1,1546.67919922,1973-04-02,1973-04-15
None,Basel,SUI,1,1535.17651367,1973-04-16,1973-04-29
None,Basel,SUI,1,1540.75598145,1973-04-30,1973-05-02
None,Basel,SUI,1,1544.01013184,1973-05-03,1973-05-13
None,Basel,SUI,1,1546.7376709,1973-05-14,1973-05-20
None,Basel,SUI,1,1548.65551758,1973-05-21,1973-05-27
None,Basel,SUI,1,1547.44848633,1973-05-28,1973-06-03
None,Basel,SUI,1,1551.30529785,1973-06-04,1973-06-11
None,Basel,SUI,1,1556.16186523,1973-06-12,1973-08-19
None,Basel,SUI,1,1558.50183105,1973-08-20,1973-08-26
None,Basel,SUI,1,1562.42333984,1973-08-27,1973-08-28
None,Basel,SUI,1,1545.14587402,1973-08-29,1973-09-02
None,Basel,SUI,1,1550.35766602,1973-09-03,1973-09-16
None,Basel,SUI,1,1544.4354248,1973-09-17,1973-09-18
None,Basel,SUI,1,1544.7043457,1973-09-19,1973-09-19
None,Basel,SUI,1,1543.67871094,1973-09-20,1973-09-20
None,Basel,SUI,1,1543.77563477,1973-09-21,1973-09-30
None,Basel,SUI,1,1527.86279297,1973-10-01,1973-10-03
None,Basel,SUI,1,1535.41650391,1973-10-04,1973-10-14
None,Basel,SUI,1,1523.40563965,1973-10-15,1973-10-24
None,Basel,SUI,1,1521.27087402,1973-10-25,1973-10-28
None,Basel,SUI,1,1504.35437012,1973-10-29,1973-11-07
None,Basel,SUI,1,1538.12683105,1973-11-08,1973-11-11
None,Basel,SUI,1,1544.86730957,1973-11-12,1973-11-25
None,Basel,SUI,1,1546.85766602,1973-11-26,1973-12-02
None,Basel,SUI,1,1535.46862793,1973-12-03,1973-12-09
None,Basel,SUI,1,1522.0045166,1973-12-10,1973-12-16
None,Basel,SUI,1,1513.09863281,1973-12-17,1974-02-27
None,Basel,SUI,1,1514.79724121,1974-02-28,1974-03-03
None,Basel,SUI,1,1517.99279785,1974-03-04,1974-03-06
None,Basel,SUI,1,1514.24304199,1974-03-07,1974-03-10
None,Basel,SUI,1,1511.01794434,1974-03-11,1974-03-17
None,Basel,SUI,1,1513.58203125,1974-03-18,1974-03-20
None,Basel,SUI,1,1533.40112305,1974-03-21,1974-03-31
None,Basel,SUI,1,1535.08874512,1974-04-01,1974-04-07
None,Basel,SUI,1,1545.74279785,1974-04-08,1974-04-21
None,Basel,SUI,1,1538.21228027,1974-04-22,1974-04-28
None,Basel,SUI,1,1525.71936035,1974-04-29,1974-05-05
None,Basel,SUI,1,1533.57348633,1974-05-06,1974-05-12
None,Basel,SUI,1,1539.13598633,1974-05-13,1974-05-14
None,Basel,SUI,1,1532.48425293,1974-05-15,1974-05-19
None,Basel,SUI,1,1539.53894043,1974-05-20,1974-05-26
None,Basel,SUI,1,1527.14343262,1974-05-27,1974-06-03
None,Basel,SUI,1,1530.82666016,1974-06-04,1974-08-18
None,Basel,SUI,1,1523.40637207,1974-08-19,1974-08-25
None,Basel,SUI,1,1522.08483887,1974-08-26,1974-09-01
None,Basel,SUI,1,1530.82092285,1974-09-02,1974-09-08
None,Basel,SUI,1,1528.64208984,1974-09-09,1974-09-11
None,Basel,SUI,1,1530.52075195,1974-09-12,1974-09-16
None,Basel,SUI,1,1532.66711426,1974-09-17,1974-09-18
None,Basel,SUI,1,1535.95581055,1974-09-19,1974-10-02
None,Basel,SUI,1,1538.83886719,1974-10-03,1974-10-03
None,Basel,SUI,1,1542.40283203,1974-10-04,1974-10-06
None,Basel,SUI,1,1548.57092285,1974-10-07,1974-10-13
None,Basel,SUI,1,1547.18347168,1974-10-14,1974-10-20
None,Basel,SUI,1,1548.74304199,1974-10-21,1974-10-23
None,Basel,SUI,1,1549.40563965,1974-10-24,1974-10-27
None,Basel,SUI,1,1533.1105957,1974-10-28,1974-11-06
None,Basel,SUI,1,1526.47766113,1974-11-07,1974-11-10
None,Basel,SUI,1,1511.28283691,1974-11-11,1974-11-17
None,Basel,SUI,1,1513.4765625,1974-11-18,1974-11-24
None,Basel,SUI,1,1506.67700195,1974-11-25,1975-03-16
None,Basel,SUI,1,1503.82226562,1975-03-17,1975-03-23
None,Basel,SUI,1,1507.21948242,1975-03-24,1975-04-06
None,Basel,SUI,1,1497.57519531,1975-04-07,1975-04-13
None,Basel,SUI,1,1485.02099609,1975-04-14,1975-04-16
None,Basel,SUI,1,1474.47387695,1975-04-17,1975-04-20
None,Basel,SUI,1,1478.28662109,1975-04-21,1975-04-27
None,Basel,SUI,1,1483.02282715,1975-04-28,1975-05-04
None,Basel,SUI,1,1495.91931152,1975-05-05,1975-05-19
None,Basel,SUI,1,1491.72375488,1975-05-20,1975-05-25
None,Basel,SUI,1,1495.33837891,1975-05-26,1975-06-01
None,Basel,SUI,1,1500.34606934,1975-06-02,1975-06-08
None,Basel,SUI,1,1493.64221191,1975-06-09,1975-06-15
None,Basel,SUI,1,1490.3737793,1975-06-16,1975-08-17
None,Basel,SUI,1,1500.87744141,1975-08-18,1975-08-24
None,Basel,SUI,1,1508.46459961,1975-08-25,1975-08-31
None,Basel,SUI,1,1496.13098145,1975-09-01,1975-09-07
None,Basel,SUI,1,1503.80249023,1975-09-08,1975-09-14
None,Basel,SUI,1,1507.50634766,1975-09-15,1975-09-16
None,Basel,SUI,1,1502.77502441,1975-09-17,1975-09-17
None,Basel,SUI,1,1484.8059082,1975-09-18,1975-09-22
None,Basel,SUI,1,1483.72119141,1975-09-23,1975-10-01
None,Basel,SUI,1,1491.56970215,1975-10-02,1975-10-05
None,Basel,SUI,1,1490.14526367,1975-10-06,1975-10-15
None,Basel,SUI,1,1488.33850098,1975-10-16,1975-10-19
None,Basel,SUI,1,1482.296875,1975-10-20,1975-10-26
None,Basel,SUI,1,1474.0480957,1975-10-27,1975-11-02
None,Basel,SUI,1,1478.11608887,1975-11-03,1975-11-09
None,Basel,SUI,1,1484.83850098,1975-11-10,1975-11-23
None,Basel,SUI,1,1488.15576172,1975-11-24,1975-11-30
None,Basel,SUI,1,1478.69799805,1975-12-01,1976-03-07
None,Basel,SUI,1,1483.42565918,1976-03-08,1976-03-14
None,Basel,SUI,1,1491.49841309,1976-03-15,1976-03-28
None,Basel,SUI,1,1493.28930664,1976-03-29,1976-04-04
None,Basel,SUI,1,1489.90844727,1976-04-05,1976-04-11
None,Basel,SUI,1,1484.30004883,1976-04-12,1976-04-25
None,Basel,SUI,1,1489.50512695,1976-04-26,1976-05-04
None,Basel,SUI,1,1483.08959961,1976-05-05,1976-05-09
None,Basel,SUI,1,1465.72387695,1976-05-10,1976-05-16
None,Basel,SUI,1,1476.41333008,1976-05-17,1976-05-30
None,Basel,SUI,1,1484.06481934,1976-05-31,1976-06-07
None,Basel,SUI,1,1474.94116211,1976-06-08,1976-06-13
None,Basel,SUI,1,1477.29980469,1976-06-14,1976-08-04
None,Basel,SUI,1,1475.9720459,1976-08-05,1976-08-11
None,Basel,SUI,1,1468.74865723,1976-08-12,1976-08-15
None,Basel,SUI,1,1471.86022949,1976-08-16,1976-08-22
None,Basel,SUI,1,1479.36193848,1976-08-23,1976-08-29
None,Basel,SUI,1,1483.93457031,1976-08-30,1976-09-01
None,Basel,SUI,1,1464.58410645,1976-09-02,1976-09-12
None,Basel,SUI,1,1466.69470215,1976-09-13,1976-09-14
None,Basel,SUI,1,1466.82495117,1976-09-15,1976-09-15
None,Basel,SUI,1,1474.70996094,1976-09-16,1976-09-20
None,Basel,SUI,1,1472.04919434,1976-09-21,1976-09-29
None,Basel,SUI,1,1481.81347656,1976-09-30,1976-10-03
None,Basel,SUI,1,1492.31970215,1976-10-04,1976-10-13
None,Basel,SUI,1,1490.55175781,1976-10-14,1976-10-20
None,Basel,SUI,1,1484.96362305,1976-10-21,1976-10-24
None,Basel,SUI,1,1487.65869141,1976-10-25,1976-11-03
None,Basel,SUI,1,1483.56140137,1976-11-04,1976-11-07
None,Basel,SUI,1,1488.33166504,1976-11-08,1976-11-14
None,Basel,SUI,1,1493.16748047,1976-11-15,1976-11-21
None,Basel,SUI,1,1487.95166016,1976-11-22,1976-11-28
None,Basel,SUI,1,1492.4050293,1976-11-29,1976-12-05
None,Basel,SUI,1,1517.7076416,1976-12-06,1976-12-12
None,Basel,SUI,1,1520.55944824,1976-12-13,1977-02-27
None,Basel,SUI,1,1508.35632324,1977-02-28,1977-03-02
None,Basel,SUI,1,1508.80627441,1977-03-03,1977-03-06
None,Basel,SUI,1,1512.27709961,1977-03-07,1977-03-13
None,Basel,SUI,1,1514.75427246,1977-03-14,1977-03-16
None,Basel,SUI,1,1524.55554199,1977-03-17,1977-03-27
None,Basel,SUI,1,1522.23901367,1977-03-28,1977-04-03
None,Basel,SUI,1,1523.19885254,1977-04-04,1977-04-06
None,Basel,SUI,1,1519.94042969,1977-04-07,1977-04-08
None,Basel,SUI,1,1531.59362793,1977-04-09,1977-04-17
None,Basel,SUI,1,1535.34033203,1977-04-18,1977-04-20
None,Basel,SUI,1,1534.86315918,1977-04-21,1977-08-14
None,Basel,SUI,1,1537.37255859,1977-08-15,1977-08-17
None,Basel,SUI,1,1538.88256836,1977-08-18,1977-08-21
None,Basel,SUI,1,1526.08874512,1977-08-22,1977-08-23
None,Basel,SUI,1,1534.5567627,1977-08-24,1977-08-28
None,Basel,SUI,1,1536.93493652,1977-08-29,1977-08-31
None,Basel,SUI,1,1532.77355957,1977-09-01,1977-09-04
None,Basel,SUI,1,1547.09851074,1977-09-05,1977-09-14
None,Basel,SUI,1,1522.68115234,1977-09-15,1977-09-19
None,Basel,SUI,1,1521.85864258,1977-09-20,1977-09-25
None,Basel,SUI,1,1515.70166016,1977-09-26,1977-09-28
None,Basel,SUI,1,1534.31152344,1977-09-29,1977-10-02
None,Basel,SUI,1,1528.21899414,1977-10-03,1977-10-09
None,Basel,SUI,1,1530.90698242,1977-10-10,1977-10-16
None,Basel,SUI,1,1514.5579834,1977-10-17,1977-10-19
None,Basel,SUI,1,1512.04626465,1977-10-20,1977-10-23
None,Basel,SUI,1,1491.37780762,1977-10-24,1977-10-26
None,Basel,SUI,1,1477.45300293,1977-10-27,1977-11-02
None,Basel,SUI,1,1494.88684082,1977-11-03,1977-11-06
None,Basel,SUI,1,1498.43579102,1977-11-07,1977-11-13
None,Basel,SUI,1,1504.51147461,1977-11-14,1977-11-20
None,Basel,SUI,1,1513.54675293,1977-11-21,1977-11-23
None,Basel,SUI,1,1514.77868652,1977-11-24,1977-11-27
None,Basel,SUI,1,1519.97497559,1977-11-28,1977-12-04
None,Basel,SUI,1,1526.89135742,1977-12-05,1977-12-07
None,Basel,SUI,1,1545.58789062,1977-12-08,1977-12-11
None,Basel,SUI,1,1551.93334961,1977-12-12,1978-03-01
None,Basel,SUI,1,1556.35327148,1978-03-02,1978-03-05
None,Basel,SUI,1,1563.41333008,1978-03-06,1978-03-12
None,Basel,SUI,1,1568.03735352,1978-03-13,1978-03-14
None,Basel,SUI,1,1571.81323242,1978-03-15,1978-03-19
None,Basel,SUI,1,1573.14465332,1978-03-20,1978-03-22
None,Basel,SUI,1,1558.77514648,1978-03-23,1978-03-29
None,Basel,SUI,1,1556.87548828,1978-03-30,1978-04-12
None,Basel,SUI,1,1554.4708252,1978-04-13,1978-08-13
None,Basel,SUI,1,1541.64685059,1978-08-14,1978-08-20
None,Basel,SUI,1,1536.55212402,1978-08-21,1978-08-23
None,Basel,SUI,1,1531.609375,1978-08-24,1978-08-27
None,Basel,SUI,1,1522.47338867,1978-08-28,1978-09-03
None,Basel,SUI,1,1525.49804688,1978-09-04,1978-09-10
None,Basel,SUI,1,1523.23706055,1978-09-11,1978-09-13
None,Basel,SUI,1,1508.16333008,1978-09-14,1978-09-18
None,Basel,SUI,1,1515.51062012,1978-09-19,1978-09-24
None,Basel,SUI,1,1519.93493652,1978-09-25,1978-09-27
None,Basel,SUI,1,1531.18029785,1978-09-28,1978-10-01
None,Basel,SUI,1,1538.46105957,1978-10-02,1978-10-15
None,Basel,SUI,1,1547.79772949,1978-10-16,1978-10-18
None,Basel,SUI,1,1547.36999512,1978-10-19,1978-10-22
None,Basel,SUI,1,1551.6505127,1978-10-23,1978-10-29
None,Basel,SUI,1,1554.19299316,1978-10-30,1978-11-01
None,Basel,SUI,1,1567.6895752,1978-11-02,1978-11-05
None,Basel,SUI,1,1556.32531738,1978-11-06,1978-11-19
None,Basel,SUI,1,1569.33154297,1978-11-20,1978-11-26
None,Basel,SUI,1,1560.1204834,1978-11-27,1978-12-03
None,Basel,SUI,1,1562.89526367,1978-12-04,1979-03-04
None,Basel,SUI,1,1552.58227539,1979-03-05,1979-03-07
None,Basel,SUI,1,1556.99401855,1979-03-08,1979-03-11
None,Basel,SUI,1,1564.30505371,1979-03-12,1979-03-18
None,Basel,SUI,1,1559.88806152,1979-03-19,1979-03-21
None,Basel,SUI,1,1550.26489258,1979-03-22,1979-04-01
None,Basel,SUI,1,1555.09338379,1979-04-02,1979-04-04
None,Basel,SUI,1,1547.10046387,1979-04-05,1979-04-08
None,Basel,SUI,1,1546.75817871,1979-04-09,1979-08-12
None,Basel,SUI,1,1548.88256836,1979-08-13,1979-08-19
None,Basel,SUI,1,1543.57214355,1979-08-20,1979-08-26
None,Basel,SUI,1,1536.15222168,1979-08-27,1979-08-29
None,Basel,SUI,1,1518.68493652,1979-08-30,1979-09-02
None,Basel,SUI,1,1529.52075195,1979-09-03,1979-09-09
None,Basel,SUI,1,1525.05969238,1979-09-10,1979-09-17
None,Basel,SUI,1,1531.50476074,1979-09-18,1979-09-19
None,Basel,SUI,1,1524.93029785,1979-09-20,1979-09-23
None,Basel,SUI,1,1537.07128906,1979-09-24,1979-09-26
None,Basel,SUI,1,1537.12390137,1979-09-27,1979-10-03
None,Basel,SUI,1,1538.9251709,1979-10-04,1979-10-07
None,Basel,SUI,1,1532.98144531,1979-10-08,1979-10-21
None,Basel,SUI,1,1541.75354004,1979-10-22,1979-10-24
None,Basel,SUI,1,1540.83740234,1979-10-25,1979-10-28
None,Basel,SUI,1,1535.71569824,1979-10-29,1979-11-01
None,Basel,SUI,1,1545.35852051,1979-11-02,1979-11-07
None,Basel,SUI,1,1539.80126953,1979-11-08,1979-11-11
None,Basel,SUI,1,1544.3013916,1979-11-12,1979-11-25
None,Basel,SUI,1,1547.14562988,1979-11-26,1979-11-28
None,Basel,SUI,1,1543.26000977,1979-11-29,1979-12-01
None,Basel,SUI,1,1549.60668945,1979-12-02,1979-12-12
None,Basel,SUI,1,1549.23693848,1979-12-13,1980-03-02
None,Basel,SUI,1,1552.68725586,1980-03-03,1980-03-09
None,Basel,SUI,1,1557.23156738,1980-03-10,1980-03-16
None,Basel,SUI,1,1549.90393066,1980-03-17,1980-03-23
None,Basel,SUI,1,1553.15319824,1980-03-24,1980-03-30
None,Basel,SUI,1,1561.15014648,1980-03-31,1980-04-13
None,Basel,SUI,1,1565.19824219,1980-04-14,1980-04-20
None,Basel,SUI,1,1562.97717285,1980-04-21,1980-04-27
None,Basel,SUI,1,1569.97753906,1980-04-28,1980-05-04
None,Basel,SUI,1,1556.41540527,1980-05-05,1980-05-11
None,Basel,SUI,1,1563.7532959,1980-05-12,1980-05-18
None,Basel,SUI,1,1569.06005859,1980-05-19,1980-05-20
None,Basel,SUI,1,1572.70214844,1980-05-21,1980-08-24
None,Basel,SUI,1,1558.95019531,1980-08-25,1980-08-31
None,Basel,SUI,1,1552.10339355,1980-09-01,1980-09-07
None,Basel,SUI,1,1566.45910645,1980-09-08,1980-09-14
None,Basel,SUI,1,1569.59094238,1980-09-15,1980-09-17
None,Basel,SUI,1,1589.7467041,1980-09-18,1980-09-22
None,Basel,SUI,1,1569.11657715,1980-09-23,1980-10-01
None,Basel,SUI,1,1571.75146484,1980-10-02,1980-10-05
None,Basel,SUI,1,1575.59960938,1980-10-06,1980-10-08
None,Basel,SUI,1,1577.94592285,1980-10-09,1980-10-12
None,Basel,SUI,1,1581.62280273,1980-10-13,1980-10-19
None,Basel,SUI,1,1572.73913574,1980-10-20,1980-10-22
None,Basel,SUI,1,1572.07141113,1980-10-23,1980-10-26
None,Basel,SUI,1,1568.57702637,1980-10-27,1980-11-05
None,Basel,SUI,1,1571.53637695,1980-11-06,1980-11-16
None,Basel,SUI,1,1557.95849609,1980-11-17,1980-11-23
None,Basel,SUI,1,1560.13269043,1980-11-24,1980-11-26
None,Basel,SUI,1,1560.18371582,1980-11-27,1980-12-07
None,Basel,SUI,1,1563.20715332,1980-12-08,1980-12-10
None,Basel,SUI,1,1563.43676758,1980-12-11,1981-03-01
None,Basel,SUI,1,1557.65307617,1981-03-02,1981-03-04
None,Basel,SUI,1,1554.2454834,1981-03-05,1981-03-08
None,Basel,SUI,1,1551.32519531,1981-03-09,1981-03-15
None,Basel,SUI,1,1558.52941895,1981-03-16,1981-03-18
None,Basel,SUI,1,1555.2890625,1981-03-19,1981-03-22
None,Basel,SUI,1,1563.03466797,1981-03-23,1981-04-05
None,Basel,SUI,1,1565.83679199,1981-04-06,1981-04-12
None,Basel,SUI,1,1546.29443359,1981-04-13,1981-04-26
None,Basel,SUI,1,1544.91418457,1981-04-27,1981-05-03
None,Basel,SUI,1,1532.33337402,1981-05-04,1981-05-10
None,Basel,SUI,1,1526.59692383,1981-05-11,1981-05-17
None,Basel,SUI,1,1520.19580078,1981-05-18,1981-05-24
None,Basel,SUI,1,1516.29931641,1981-05-25,1981-06-04
None,Basel,SUI,1,1517.32922363,1981-06-05,1981-06-14
None,Basel,SUI,1,1510.11132812,1981-06-15,1981-08-16
None,Basel,SUI,1,1511.82946777,1981-08-17,1981-08-23
None,Basel,SUI,1,1515.20239258,1981-08-24,1981-08-30
None,Basel,SUI,1,1516.38989258,1981-08-31,1981-09-06
None,Basel,SUI,1,1512.98876953,1981-09-07,1981-09-13
None,Basel,SUI,1,1516.29821777,1981-09-14,1981-09-15
None,Basel,SUI,1,1530.70263672,1981-09-16,1981-09-16
None,Basel,SUI,1,1530.04943848,1981-09-17,1981-09-21
None,Basel,SUI,1,1525.83691406,1981-09-22,1981-09-22
None,Basel,SUI,1,1521.83178711,1981-09-23,1981-09-29
None,Basel,SUI,1,1522.85876465,1981-09-30,1981-09-30
None,Basel,SUI,1,1546.82971191,1981-10-01,1981-10-04
None,Basel,SUI,1,1540.67456055,1981-10-05,1981-10-18
None,Basel,SUI,1,1523.1965332,1981-10-19,1981-10-21
None,Basel,SUI,1,1532.21337891,1981-10-22,1981-10-25
None,Basel,SUI,1,1524.73352051,1981-10-26,1981-11-03
None,Basel,SUI,1,1524.94824219,1981-11-04,1981-11-04
None,Basel,SUI,1,1510.50292969,1981-11-05,1981-11-08
None,Basel,SUI,1,1508.96826172,1981-11-09,1981-11-15
None,Basel,SUI,1,1506.48071289,1981-11-16,1981-11-22
None,Basel,SUI,1,1512.97045898,1981-11-23,1981-11-25
None,Basel,SUI,1,1516.67810059,1981-11-26,1981-11-29
None,Basel,SUI,1,1511.6328125,1981-11-30,1981-12-06
None,Basel,SUI,1,1511.22229004,1981-12-07,1981-12-09
None,Basel,SUI,1,1515.66711426,1981-12-10,1982-03-03
None,Basel,SUI,1,1518.00158691,1982-03-04,1982-03-07
None,Basel,SUI,1,1521.40161133,1982-03-08,1982-03-10
None,Basel,SUI,1,1510.27282715,1982-03-11,1982-03-14
None,Basel,SUI,1,1515.57141113,1982-03-15,1982-03-17
None,Basel,SUI,1,1512.57971191,1982-03-18,1982-03-28
None,Basel,SUI,1,1504.95214844,1982-03-29,1982-03-31
None,Basel,SUI,1,1497.28747559,1982-04-01,1982-04-04
None,Basel,SUI,1,1486.3269043,1982-04-05,1982-04-09
None,Basel,SUI,1,1489.45922852,1982-04-10,1982-04-18
None,Basel,SUI,1,1498.49133301,1982-04-19,1982-04-25
None,Basel,SUI,1,1502.91760254,1982-04-26,1982-05-02
None,Basel,SUI,1,1498.34838867,1982-05-03,1982-05-09
None,Basel,SUI,1,1501.3885498,1982-05-10,1982-05-16
None,Basel,SUI,1,1487.10144043,1982-05-17,1982-05-25
None,Basel,SUI,1,1478.30529785,1982-05-26,1982-06-06
None,Basel,SUI,1,1471.10180664,1982-06-07,1982-06-09
None,Basel,SUI,1,1466.125,1982-06-10,1982-08-15
None,Basel,SUI,1,1456.54907227,1982-08-16,1982-08-18
None,Basel,SUI,1,1454.52832031,1982-08-19,1982-08-22
None,Basel,SUI,1,1462.19616699,1982-08-23,1982-08-25
None,Basel,SUI,1,1458.6048584,1982-08-26,1982-08-29
None,Basel,SUI,1,1465.12255859,1982-08-30,1982-09-01
None,Basel,SUI,1,1464.46069336,1982-09-02,1982-09-05
None,Basel,SUI,1,1474.85058594,1982-09-06,1982-09-12
None,Basel,SUI,1,1490.21777344,1982-09-13,1982-09-15
None,Basel,SUI,1,1481.85021973,1982-09-16,1982-09-20
None,Basel,SUI,1,1478.74206543,1982-09-21,1982-09-26
None,Basel,SUI,1,1480.37402344,1982-09-27,1982-09-29
None,Basel,SUI,1,1474.62023926,1982-09-30,1982-10-10
None,Basel,SUI,1,1465.90063477,1982-10-11,1982-10-20
None,Basel,SUI,1,1471.03515625,1982-10-21,1982-10-21
None,Basel,SUI,1,1478.68884277,1982-10-22,1982-10-24
None,Basel,SUI,1,1474.71801758,1982-10-25,1982-10-31
None,Basel,SUI,1,1478.55554199,1982-11-01,1982-11-03
None,Basel,SUI,1,1480.5098877,1982-11-04,1982-11-04
None,Basel,SUI,1,1483.8170166,1982-11-05,1982-11-07
None,Basel,SUI,1,1474.58862305,1982-11-08,1982-11-10
None,Basel,SUI,1,1475.93066406,1982-11-11,1982-11-21
None,Basel,SUI,1,1469.87854004,1982-11-22,1982-11-24
None,Basel,SUI,1,1462.88232422,1982-11-25,1982-11-28
None,Basel,SUI,1,1464.97973633,1982-11-29,1982-12-08
None,Basel,SUI,1,1459.83666992,1982-12-09,1983-02-27
None,Basel,SUI,1,1448.58361816,1983-02-28,1983-03-06
None,Basel,SUI,1,1456.48779297,1983-03-07,1983-03-20
None,Basel,SUI,1,1453.32202148,1983-03-21,1983-03-23
None,Basel,SUI,1,1456.19274902,1983-03-24,1983-04-10
None,Basel,SUI,1,1442.5177002,1983-04-11,1983-04-17
None,Basel,SUI,1,1437.3338623,1983-04-18,1983-04-24
None,Basel,SUI,1,1435.08007812,1983-04-25,1983-05-01
None,Basel,SUI,1,1432.88146973,1983-05-02,1983-05-08
None,Basel,SUI,1,1416.85266113,1983-05-09,1983-05-19
None,Basel,SUI,1,1415.58886719,1983-05-20,1983-05-29
None,Basel,SUI,1,1401.91687012,1983-05-30,1983-06-01
None,Basel,SUI,1,1402.73339844,1983-06-02,1983-06-05
None,Basel,SUI,1,1395.82067871,1983-06-06,1983-06-08
None,Basel,SUI,1,1399.96850586,1983-06-09,1983-06-12
None,Basel,SUI,1,1393.81628418,1983-06-13,1983-08-10
None,Basel,SUI,1,1383.71887207,1983-08-11,1983-08-14
None,Basel,SUI,1,1393.08911133,1983-08-15,1983-08-21
